country_code,year,protest_count,conflict_count,repression_count,avg_goldstein,avg_tone,total_events
GRC,2023,1.0,1.79,2.08,7.64,3.63,5.8
GRC,2024,1.0,1.78,2.16,7.5,3.85,5.34
GRC,2025,1.0,1.78,2.07,7.56,3.62,6.2
GTM,1990,1.0,4.32,6.3,-3.66,-4.04,5.66
GTM,1991,1.0,4.32,6.3,-3.7,-4.05,5.66
GTM,1992,1.0,4.32,6.3,-3.82,-4.08,5.66
GTM,1993,1.0,4.3,6.27,-3.74,-4.06,5.66
GTM,1994,1.0,4.29,6.11,-3.32,-3.6,5.66
GTM,1995,1.0,4.26,6.02,-2.82,-3.48,5.66
GTM,1996,1.0,4.26,5.64,-1.72,-2.28,5.66
GTM,1997,1.0,2.79,4.95,-0.02,1.85,6.43
GTM,1998,1.0,2.79,4.95,-0.02,1.85,6.43
GTM,1999,1.0,2.83,5.04,-0.16,1.81,6.43
GTM,2000,1.0,2.37,4.08,3.86,2.81,6.43
GTM,2001,1.0,2.37,4.08,3.86,2.81,6.43
GTM,2002,1.0,2.37,4.08,3.86,2.81,6.43
GTM,2003,1.0,2.37,4.08,3.86,2.81,6.43
GTM,2004,1.0,2.3,3.92,4.14,2.88,6.43
GTM,2005,1.0,2.3,3.92,4.14,2.88,6.43
GTM,2006,1.0,2.3,3.92,4.1,2.87,6.43
GTM,2007,1.0,2.3,3.92,4.12,2.87,6.43
GTM,2008,1.0,2.29,3.91,4.16,2.88,6.43
GTM,2009,1.0,2.29,3.91,4.14,2.88,5.21
GTM,2010,1.0,2.29,3.91,4.22,2.9,5.75
GTM,2011,1.0,2.29,3.91,4.22,2.9,5.75
GTM,2012,1.0,2.29,3.91,4.18,2.89,5.67
GTM,2013,1.0,2.29,3.91,4.24,2.9,5.67
GTM,2014,1.0,2.29,3.91,4.24,2.9,4.98
GTM,2015,1.0,2.29,3.91,4.26,2.91,7.92
GTM,2016,1.0,2.27,3.88,4.36,2.93,4.51
GTM,2017,1.0,2.21,3.75,4.72,3.27,5.26
GTM,2018,1.0,2.17,3.81,4.56,2.86,4.91
GTM,2019,1.0,2.13,3.89,4.9,2.52,5.14
GTM,2020,1.0,2.13,4.04,4.64,1.93,4.06
GTM,2021,1.0,2.33,4.08,4.64,1.32,3.39
GTM,2022,1.0,2.36,4.17,3.94,0.83,2.4
GTM,2023,1.0,2.3,4.12,3.92,0.9,9.81
GTM,2024,1.0,2.31,3.83,4.76,2.02,2.95
GTM,2025,1.0,2.27,3.09,5.32,3.72,5.68
GUY,1990,0.0,1.49,3.85,4.84,3.88,5.43
GUY,1991,0.0,1.49,3.85,4.68,3.84,5.43
GUY,1992,0.0,1.52,3.65,5.06,4.36,5.43
GUY,1993,0.0,1.48,4.03,4.9,3.5,5.43
GUY,1994,0.0,1.48,4.03,4.9,3.5,5.43
GUY,1995,0.0,1.48,4.03,4.9,3.5,5.43
GUY,1996,0.0,1.48,4.03,4.9,3.5,5.43
GUY,1997,0.0,1.49,4.03,4.9,3.49,5.43
GUY,1998,0.0,1.62,3.94,5.42,3.48,5.64
GUY,1999,0.0,1.46,3.94,5.42,3.9,5.42
GUY,2000,0.0,1.74,4.56,4.38,3.64,5.01
GUY,2001,0.0,1.95,4.78,4.04,3.27,4.31
GUY,2002,0.0,2.11,4.53,4.54,2.64,4.45
GUY,2003,0.0,2.11,4.32,4.82,3.21,5.4
GUY,2004,0.0,1.91,4.32,4.84,3.75,5.4
GUY,2005,0.0,1.91,4.32,4.84,3.75,5.4
GUY,2006,0.0,1.89,4.27,4.9,3.76,5.4
GUY,2007,0.0,1.89,4.27,4.96,3.78,5.98
GUY,2008,0.0,1.82,4.22,4.92,4.07,5.98
GUY,2009,0.0,1.83,4.25,4.9,4.07,6.11
GUY,2010,0.0,1.73,4.06,5.38,4.23,6.34
GUY,2011,0.0,1.6,3.94,5.54,4.67,6.34
GUY,2012,0.0,1.6,3.94,5.52,4.66,4.47
GUY,2013,0.0,1.6,3.72,5.62,5.22,5.41
GUY,2014,0.0,1.6,3.72,5.7,5.24,5.41
GUY,2015,0.0,1.47,2.4,7.56,5.85,5.41
GUY,2016,0.0,0.85,2.13,7.76,7.34,5.41
GUY,2017,0.0,0.85,2.13,7.8,7.35,5.41
GUY,2018,0.0,0.85,2.13,7.66,7.31,5.41
GUY,2019,0.0,1.13,2.54,7.22,6.31,3.52
GUY,2020,0.0,0.92,1.49,8.0,6.5,1.3
GUY,2021,0.0,0.79,2.05,7.36,5.82,4.85
GUY,2022,0.0,0.89,2.58,6.82,5.69,5.8
GUY,2023,0.0,1.32,2.35,6.88,5.06,5.8
GUY,2024,0.0,0.9,2.35,7.0,6.21,5.7
GUY,2025,0.0,1.01,2.35,6.94,5.89,3.33
HKG,1990,0.0,0.74,1.72,8.22,6.65,4.03
HKG,1991,0.0,0.74,1.72,8.36,6.68,4.03
HKG,1992,0.0,0.74,1.72,8.36,6.68,4.03
HKG,1993,0.0,0.74,1.54,8.38,7.11,3.92
HKG,1994,0.0,0.74,1.54,8.38,7.11,3.92
HKG,1995,0.0,0.74,1.54,8.38,7.11,3.92
HKG,1996,0.0,0.74,1.54,8.38,7.11,3.92
HKG,1997,0.0,0.46,1.71,8.04,7.04,4.13
HKG,1998,0.0,0.46,1.71,8.06,7.04,3.59
HKG,1999,0.0,0.46,1.71,8.08,7.05,3.7
HKG,2000,0.0,0.46,1.71,8.1,7.05,3.69
HKG,2001,0.0,0.46,1.71,8.1,7.05,3.69
HKG,2002,0.0,0.46,1.71,8.1,7.05,3.38
HKG,2003,0.0,0.64,1.71,8.1,6.57,5.16
HKG,2004,0.0,0.64,1.71,8.1,6.57,5.04
HKG,2005,0.0,0.78,1.71,8.1,6.21,5.04
HKG,2006,0.0,0.88,1.71,8.1,5.94,4.77
HKG,2007,0.0,0.64,1.71,8.08,6.58,4.91
HKG,2008,0.0,0.88,1.71,8.02,5.94,4.91
HKG,2009,0.0,0.65,1.72,8.06,6.53,5.16
HKG,2010,0.0,0.65,1.72,7.98,6.51,4.79
HKG,2011,0.0,0.65,1.72,7.98,6.51,5.14
HKG,2012,0.0,0.87,1.93,7.76,5.36,4.14
HKG,2013,0.0,1.11,1.93,7.66,4.69,4.16
HKG,2014,0.0,1.41,2.07,7.48,3.82,8.58
HKG,2015,0.0,1.36,2.32,7.18,3.28,4.57
HKG,2016,0.0,1.56,2.33,7.02,2.67,4.59
HKG,2017,0.0,1.34,2.33,6.96,3.26,4.13
HKG,2018,0.0,1.21,2.42,6.66,3.3,4.13
HKG,2019,0.0,2.39,3.99,4.76,0.17,11.07
HKG,2020,0.0,1.95,3.86,3.86,-0.16,2.2
HKG,2021,0.0,1.04,3.96,2.5,1.1,5.49
HKG,2022,0.0,0.83,3.8,2.6,1.58,6.35
HKG,2023,0.0,0.62,3.91,2.24,2.1,7.86
HKG,2024,0.0,0.6,3.7,2.38,2.37,6.48
HKG,2025,0.0,0.47,3.7,2.28,2.69,5.74
HND,1990,1.0,1.74,5.35,2.16,2.85,6.64
HND,1991,1.0,1.62,5.11,2.84,3.02,6.64
HND,1992,1.0,1.55,4.97,3.1,3.08,6.14
HND,1993,1.0,1.55,4.97,3.04,3.07,6.14
HND,1994,1.0,1.51,4.89,4.0,3.3,6.1
HND,1995,1.0,1.5,4.47,4.54,4.39,6.1
HND,1996,1.0,1.5,4.17,4.64,5.13,6.41
HND,1997,1.0,1.45,4.07,4.8,5.17,6.41
HND,1998,1.0,1.45,4.07,4.94,5.2,6.41
HND,1999,1.0,2.39,4.07,4.96,5.21,6.41
HND,2000,1.0,1.45,4.07,4.96,5.21,7.16
HND,2001,1.0,1.34,3.84,5.36,5.31,6.47
HND,2002,1.0,1.34,3.84,5.36,5.31,7.42
HND,2003,1.0,1.3,3.49,5.66,6.0,7.42
HND,2004,1.0,1.3,3.49,5.66,6.0,6.7
HND,2005,1.0,1.3,3.49,5.64,5.99,6.7
HND,2006,1.0,1.23,3.37,5.94,5.95,6.77
HND,2007,1.0,1.23,3.37,5.98,5.96,7.54
HND,2008,1.0,1.23,3.38,5.92,5.94,7.32
HND,2009,1.0,4.85,4.85,3.06,1.55,6.44
HND,2010,1.0,2.25,4.36,4.28,2.41,3.48
HND,2011,1.0,2.07,4.28,4.62,3.12,4.3
HND,2012,1.0,2.02,4.13,4.88,3.23,4.7
HND,2013,1.0,1.8,3.65,5.62,3.41,3.2
HND,2014,1.0,1.8,3.66,5.64,3.38,3.97
HND,2015,1.0,1.87,3.84,5.2,3.27,3.34
HND,2016,1.0,2.24,3.93,5.02,2.34,4.08
HND,2017,1.0,2.44,4.35,4.62,1.71,3.84
HND,2018,1.0,1.55,3.22,5.84,4.76,3.31
HND,2019,1.0,1.65,3.27,5.7,4.51,3.92
HND,2020,1.0,1.61,3.18,5.82,4.54,6.61
HND,2021,1.0,2.17,3.62,5.46,3.46,7.91
HND,2022,1.0,1.94,3.25,6.22,4.64,4.68
HND,2023,1.0,2.41,3.25,6.4,3.44,3.54
HND,2024,1.0,1.55,3.16,6.42,5.61,2.05
HND,2025,1.0,1.8,3.16,6.38,4.94,3.33
HRV,1991,1.0,2.84,4.74,1.34,-0.09,6.02
HRV,1992,1.0,2.87,4.79,1.46,-0.06,5.2
HRV,1993,1.0,2.59,4.23,2.34,0.16,5.2
HRV,1994,1.0,2.59,4.22,2.58,0.22,5.2
HRV,1995,1.0,2.62,4.28,2.5,0.2,5.61
HRV,1996,1.0,1.81,3.37,4.64,1.93,6.4
HRV,1997,1.0,1.58,3.0,5.08,2.41,4.91
HRV,1998,1.0,1.67,3.35,4.88,2.36,4.91
HRV,1999,1.0,1.56,2.89,5.56,2.53,4.66
HRV,2000,1.0,1.19,1.82,8.48,5.42,4.39
HRV,2001,1.0,1.27,1.82,8.54,5.24,3.19
HRV,2002,1.0,1.13,1.82,8.54,5.6,4.36
HRV,2003,1.0,1.03,1.82,8.54,5.87,3.48
HRV,2004,1.0,1.04,1.82,8.5,5.81,4.46
HRV,2005,1.0,1.04,1.82,8.42,5.79,4.96
HRV,2006,1.0,0.83,1.82,8.42,6.36,4.96
HRV,2007,1.0,0.83,1.82,8.42,6.36,4.96
HRV,2008,1.0,0.75,1.82,8.46,6.58,4.96
HRV,2009,1.0,0.75,1.73,8.48,6.81,4.96
HRV,2010,1.0,0.45,0.83,8.76,8.76,4.89
HRV,2011,1.0,0.45,0.83,8.84,8.78,4.89
HRV,2012,1.0,0.55,0.83,8.78,8.49,4.38
HRV,2013,1.0,0.55,1.03,8.62,7.98,4.23
HRV,2014,1.0,1.11,1.03,8.64,6.48,4.23
HRV,2015,1.0,1.19,1.45,8.5,5.23,4.43
HRV,2016,1.0,0.99,2.19,7.94,5.03,3.58
HRV,2017,1.0,0.96,1.76,7.78,5.39,4.78
HRV,2018,1.0,0.8,2.14,7.74,5.94,4.1
HRV,2019,1.0,0.98,2.03,7.32,5.64,4.68
HRV,2020,1.0,1.09,1.99,7.22,5.0,6.82
HRV,2021,1.0,0.95,2.11,7.56,5.56,3.52
HRV,2022,1.0,0.9,1.71,7.84,5.63,3.4
HRV,2023,1.0,0.55,1.71,7.92,6.58,2.79
HRV,2024,1.0,0.55,1.71,7.94,6.59,2.88
HRV,2025,1.0,1.17,1.71,7.72,4.89,2.2
HTI,1990,1.0,3.14,5.64,1.36,-3.29,7.64
HTI,1991,1.0,6.37,5.52,1.44,-3.27,5.0
HTI,1992,1.0,3.29,6.04,-1.46,-4.27,3.63
HTI,1993,1.0,3.29,6.04,-1.46,-4.27,3.63
HTI,1994,1.0,3.21,5.84,-0.9,-3.82,4.64
HTI,1995,1.0,2.41,4.27,4.4,-0.89,5.8
HTI,1996,1.0,2.41,4.13,4.56,-0.52,4.98
HTI,1997,1.0,2.25,3.6,5.4,-0.28,4.98
HTI,1998,1.0,2.25,3.6,5.4,-0.28,4.98
HTI,1999,1.0,2.25,3.6,5.4,-0.28,4.33
HTI,2000,1.0,2.35,3.6,5.52,-0.52,6.52
HTI,2001,1.0,2.4,4.04,5.14,-1.3,6.14
HTI,2002,1.0,2.52,4.73,4.6,-2.34,6.44
HTI,2003,1.0,2.56,4.84,4.44,-2.38,7.36
HTI,2004,1.0,2.8,4.47,4.14,-1.62,6.86
HTI,2005,1.0,2.77,4.0,4.88,-0.2,6.74
HTI,2006,1.0,2.51,3.76,5.4,0.72,6.57
HTI,2007,1.0,2.25,3.34,6.3,1.26,5.64
HTI,2008,1.0,2.25,3.34,6.28,1.25,5.64
HTI,2009,1.0,2.25,3.34,6.22,1.24,6.19
HTI,2010,1.0,2.25,3.34,6.28,1.25,6.64
HTI,2011,1.0,2.32,3.6,6.0,1.08,5.64
HTI,2012,1.0,2.28,3.48,6.04,1.09,5.11
HTI,2013,1.0,2.33,3.61,5.84,1.04,5.43
HTI,2014,1.0,2.33,3.61,5.84,1.04,4.92
HTI,2015,1.0,2.45,3.61,5.86,0.71,7.33
HTI,2016,1.0,2.42,3.59,6.06,0.69,5.11
HTI,2017,1.0,2.54,3.82,5.26,0.42,4.74
HTI,2018,1.0,2.61,3.94,5.2,0.34,7.04
HTI,2019,1.0,2.61,4.06,5.16,0.03,7.65
HTI,2020,1.0,2.61,3.88,4.94,0.4,9.29
HTI,2021,1.0,3.22,3.72,4.96,-0.99,8.17
HTI,2022,1.0,3.15,3.86,4.56,-1.26,5.75
HTI,2023,1.0,3.15,3.86,4.6,-1.25,1.85
HTI,2024,1.0,3.02,3.68,4.82,-0.87,2.61
HTI,2025,1.0,3.02,3.68,4.86,-0.86,2.65
HUN,1990,1.0,0.47,1.23,9.02,8.91,5.68
HUN,1991,1.0,0.47,1.23,8.98,8.9,6.06
HUN,1992,1.0,0.47,1.23,8.98,8.9,6.06
HUN,1993,1.0,0.47,1.23,8.98,8.9,6.06
HUN,1994,1.0,0.47,1.23,8.98,8.9,6.06
HUN,1995,1.0,0.47,1.23,9.0,8.91,6.06
HUN,1996,1.0,0.47,1.23,9.0,8.91,6.06
HUN,1997,1.0,0.47,1.23,9.0,8.91,6.06
HUN,1998,1.0,0.47,1.23,9.0,8.91,6.06
HUN,1999,1.0,0.47,1.23,9.0,8.91,6.06
HUN,2000,1.0,0.47,1.23,9.0,8.91,6.06
HUN,2001,1.0,0.47,1.23,9.0,8.91,6.06
HUN,2002,1.0,0.47,1.23,9.0,8.91,6.12
HUN,2003,1.0,0.47,1.23,9.0,8.91,5.63
HUN,2004,1.0,0.47,1.23,9.0,8.91,5.63
HUN,2005,1.0,0.47,1.23,9.0,8.91,5.63
HUN,2006,1.0,0.98,1.99,8.66,6.5,7.08
HUN,2007,1.0,1.17,1.36,8.92,7.09,7.15
HUN,2008,1.0,1.32,1.36,8.92,6.69,7.63
HUN,2009,1.0,1.26,1.36,8.92,6.84,7.66
HUN,2010,1.0,0.47,1.85,8.58,7.16,6.28
HUN,2011,1.0,0.67,2.08,8.24,5.99,6.68
HUN,2012,1.0,0.46,2.12,8.22,6.43,6.81
HUN,2013,1.0,0.49,2.31,7.86,6.32,5.47
HUN,2014,1.0,0.68,2.36,7.78,5.66,7.42
HUN,2015,1.0,0.49,2.49,7.62,5.85,5.49
HUN,2016,1.0,0.56,2.5,7.64,5.61,6.03
HUN,2017,1.0,0.46,2.36,7.22,5.36,6.61
HUN,2018,1.0,0.46,2.38,6.74,5.18,7.62
HUN,2019,1.0,0.47,2.38,6.72,5.13,5.77
HUN,2020,1.0,0.46,2.01,6.52,5.02,4.99
HUN,2021,1.0,0.57,2.09,6.56,4.56,4.5
HUN,2022,1.0,0.5,2.07,6.6,4.94,5.06
HUN,2023,1.0,0.47,2.29,6.44,5.1,3.43
HUN,2024,1.0,0.61,2.29,6.48,4.73,4.76
HUN,2025,1.0,0.75,2.37,5.86,4.37,8.56
IDN,1990,0.0,3.33,6.51,-5.42,-2.52,3.08
IDN,1991,0.0,3.33,6.51,-5.42,-2.52,3.08
IDN,1992,0.0,3.51,7.1,-6.06,-2.68,3.08
IDN,1993,0.0,3.51,7.1,-6.06,-2.68,3.08
IDN,1994,0.0,3.51,7.1,-6.06,-2.68,3.08
IDN,1995,0.0,3.52,7.14,-6.1,-2.69,3.08
IDN,1996,0.0,3.56,7.32,-6.24,-2.73,3.12
IDN,1997,0.0,3.92,7.32,-6.2,-3.68,3.87
IDN,1998,0.0,3.85,6.48,-3.44,-1.74,7.32
IDN,1999,0.0,2.58,3.39,5.2,1.61,6.45
IDN,2000,0.0,2.83,3.39,5.48,1.01,6.07
IDN,2001,0.0,2.54,3.39,5.48,1.79,5.64
IDN,2002,0.0,2.62,3.24,5.72,1.47,4.95
IDN,2003,0.0,2.53,3.24,5.72,1.7,4.95
IDN,2004,0.0,2.48,3.24,5.5,1.78,3.63
IDN,2005,0.0,2.61,3.55,5.12,1.68,3.63
IDN,2006,0.0,2.49,3.42,5.28,2.28,3.63
IDN,2007,0.0,2.47,3.35,5.58,2.35,3.63
IDN,2008,0.0,2.44,3.3,5.54,2.34,3.63
IDN,2009,0.0,2.53,3.27,5.6,2.12,3.63
IDN,2010,0.0,2.52,3.13,5.82,2.05,3.63
IDN,2011,0.0,2.66,3.13,5.84,1.69,3.63
IDN,2012,0.0,2.66,3.13,5.68,1.66,3.63
IDN,2013,0.0,2.57,3.3,5.62,1.6,3.63
IDN,2014,0.0,2.57,3.27,5.68,1.61,4.33
IDN,2015,0.0,2.47,3.1,5.86,1.76,4.26
IDN,2016,0.0,2.61,3.35,5.66,1.04,4.76
IDN,2017,0.0,2.57,3.35,5.3,1.05,4.09
IDN,2018,0.0,2.49,3.55,5.06,1.03,4.1
IDN,2019,0.0,2.52,3.82,4.8,0.54,4.58
IDN,2020,0.0,2.18,4.06,3.94,1.48,3.7
IDN,2021,0.0,2.08,3.93,4.1,1.26,2.6
IDN,2022,0.0,1.85,3.55,4.94,2.39,2.78
IDN,2023,0.0,1.96,3.83,4.0,2.5,3.79
IDN,2024,0.0,1.86,3.7,4.0,2.65,4.62
IDN,2025,0.0,2.05,4.72,2.6,0.92,3.93
IND,1990,0.0,4.77,3.37,4.62,2.0,5.3
IND,1991,0.0,4.77,3.37,4.94,2.08,5.18
IND,1992,0.0,4.77,3.37,4.9,2.07,6.38
IND,1993,0.0,4.73,3.29,5.06,2.11,6.11
IND,1994,0.0,2.39,3.29,5.06,2.11,4.62
IND,1995,0.0,2.58,3.29,5.06,1.61,4.62
IND,1996,0.0,2.58,3.29,5.2,1.64,4.32
IND,1997,0.0,2.58,3.29,5.18,1.64,4.32
IND,1998,0.0,2.58,3.29,5.06,1.61,4.32
IND,1999,0.0,4.92,3.29,5.08,1.61,4.32
IND,2000,0.0,4.92,3.43,5.02,1.25,4.36
IND,2001,0.0,4.92,3.43,5.02,1.25,4.36
IND,2002,0.0,4.96,3.38,4.96,1.58,4.47
IND,2003,0.0,4.78,3.71,4.76,1.85,4.4
IND,2004,0.0,4.74,3.63,4.7,2.12,4.3
IND,2005,0.0,4.39,3.62,4.64,3.05,4.08
IND,2006,0.0,2.05,3.62,4.64,3.05,3.99
IND,2007,0.0,2.05,3.62,4.64,3.05,3.99
IND,2008,0.0,2.05,3.62,4.64,3.05,4.67
IND,2009,0.0,2.05,3.62,4.62,3.05,4.67
IND,2010,0.0,2.1,3.79,4.44,2.89,3.89
IND,2011,0.0,2.1,3.79,4.52,2.91,3.56
IND,2012,0.0,2.1,3.93,4.42,2.55,3.68
IND,2013,0.0,2.29,3.91,4.66,2.09,3.61
IND,2014,0.0,2.52,4.04,4.16,1.16,3.82
IND,2015,0.0,2.55,4.49,3.2,0.01,3.45
IND,2016,0.0,2.81,4.81,2.56,-0.75,3.62
IND,2017,0.0,2.77,4.86,2.24,-1.14,3.62
IND,2018,0.0,2.78,5.05,2.46,-1.5,4.19
IND,2019,0.0,2.87,5.35,1.26,-2.1,4.87
IND,2020,0.0,3.07,5.5,0.7,-3.05,3.79
IND,2021,0.0,2.74,5.04,1.76,-2.07,3.65
IND,2022,0.0,2.79,5.12,1.06,-2.29,4.19
IND,2023,0.0,3.02,5.39,0.58,-2.29,3.38
IND,2024,0.0,3.01,5.55,0.7,-2.47,3.34
IND,2025,0.0,3.03,5.6,0.68,-2.48,2.86
IRL,1990,0.0,1.31,1.34,8.8,5.75,6.16
IRL,1991,0.0,1.31,0.8,8.94,7.09,6.16
IRL,1992,0.0,1.31,0.8,8.94,7.09,6.16
IRL,1993,0.0,1.31,0.8,8.94,7.09,6.16
IRL,1994,0.0,1.31,0.8,8.94,7.09,6.16
IRL,1995,0.0,0.56,0.8,8.94,9.07,6.16
IRL,1996,0.0,0.73,0.8,8.98,8.63,6.16
IRL,1997,0.0,0.73,0.8,8.98,8.63,6.16
IRL,1998,0.0,0.73,0.8,8.98,8.63,6.16
IRL,1999,0.0,0.73,0.8,8.98,8.63,7.03
IRL,2000,0.0,0.73,0.8,9.02,8.64,7.03
IRL,2001,0.0,0.73,0.8,9.02,8.64,7.03
IRL,2002,0.0,0.73,0.8,9.02,8.64,7.03
IRL,2003,0.0,0.73,0.8,9.02,8.64,7.03
IRL,2004,0.0,0.73,0.8,9.02,8.64,7.03
IRL,2005,0.0,0.73,0.8,9.02,8.64,7.03
IRL,2006,0.0,0.73,0.8,9.02,8.64,7.03
IRL,2007,0.0,0.73,0.8,9.02,8.64,6.54
IRL,2008,0.0,0.73,0.8,9.02,8.64,6.39
IRL,2009,0.0,0.73,0.8,9.04,8.65,6.39
IRL,2010,0.0,0.73,0.8,9.04,8.65,6.64
IRL,2011,0.0,0.73,0.8,9.04,8.65,6.07
IRL,2012,0.0,0.72,0.73,9.12,8.67,6.07
IRL,2013,0.0,0.72,0.73,9.1,8.66,5.56
IRL,2014,0.0,0.72,0.73,9.1,8.66,5.49
IRL,2015,0.0,0.62,0.67,9.12,8.93,5.49
IRL,2016,0.0,0.62,0.67,9.12,8.93,5.94
IRL,2017,0.0,0.62,0.67,9.12,8.93,5.94
IRL,2018,0.0,0.67,1.13,8.88,8.87,5.48
IRL,2019,0.0,0.61,0.54,9.16,8.94,6.07
IRL,2020,0.0,0.67,0.54,9.14,8.78,6.48
IRL,2021,0.0,0.67,0.54,9.08,8.77,4.83
IRL,2022,0.0,0.67,0.54,9.14,8.78,4.46
IRL,2023,0.0,1.07,0.54,9.14,7.72,4.29
IRL,2024,0.0,1.07,0.54,9.14,7.72,3.64
IRL,2025,0.0,1.07,0.54,9.12,7.71,3.72
IRN,1990,0.0,2.78,7.5,-6.46,-0.89,3.73
IRN,1991,0.0,2.78,7.5,-6.38,-0.87,3.73
IRN,1992,0.0,2.78,7.5,-6.38,-0.87,4.36
IRN,1993,0.0,2.78,7.5,-6.36,-0.87,3.74
IRN,1994,0.0,2.78,7.5,-6.28,-0.85,3.74
IRN,1995,0.0,2.77,7.43,-6.2,-0.83,3.74
IRN,1996,0.0,2.77,7.43,-6.08,-0.8,3.74
IRN,1997,0.0,2.67,6.6,-4.42,0.63,3.74
IRN,1998,0.0,2.53,5.96,-3.76,1.31,3.74
IRN,1999,0.0,2.53,5.96,-3.62,1.35,3.72
IRN,2000,0.0,2.21,5.2,-2.48,1.63,3.85
IRN,2001,0.0,2.21,5.2,-2.54,1.62,3.63
IRN,2002,0.0,2.21,5.2,-2.54,1.62,3.63
IRN,2003,0.0,2.21,5.2,-2.54,1.62,4.66
IRN,2004,0.0,2.31,5.42,-2.92,1.52,4.66
IRN,2005,0.0,2.5,6.83,-4.7,-1.22,3.6
IRN,2006,0.0,2.59,7.16,-5.06,-1.52,3.12
IRN,2007,0.0,2.61,7.22,-5.14,-1.53,3.12
IRN,2008,0.0,2.62,7.25,-5.16,-1.54,3.24
IRN,2009,0.0,3.1,7.55,-5.5,-3.02,7.08
IRN,2010,0.0,2.85,7.99,-6.12,-2.92,3.36
IRN,2011,0.0,2.85,7.8,-6.14,-2.49,2.42
IRN,2012,0.0,2.85,7.8,-6.14,-2.49,2.72
IRN,2013,0.0,2.66,7.04,-5.22,-1.9,2.81
IRN,2014,0.0,2.66,7.04,-5.18,-1.89,2.81
IRN,2015,0.0,2.6,6.73,-4.64,-1.46,2.81
IRN,2016,0.0,2.6,6.75,-4.56,-1.48,2.81
IRN,2017,0.0,2.6,6.86,-4.56,-1.73,3.24
IRN,2018,0.0,2.61,6.87,-4.82,-1.78,2.08
IRN,2019,0.0,2.91,6.93,-4.8,-2.7,7.06
IRN,2020,0.0,2.95,7.27,-5.26,-3.36,2.92
IRN,2021,0.0,2.94,7.23,-5.36,-3.38,3.37
IRN,2022,0.0,3.2,7.75,-6.34,-4.53,8.97
IRN,2023,0.0,3.18,7.71,-6.04,-4.46,3.92
IRN,2024,0.0,3.04,7.12,-4.96,-3.32,2.54
IRN,2025,0.0,2.99,7.14,-5.04,-3.44,2.97
IRQ,1990,1.0,6.6,8.97,-7.72,-7.82,7.09
IRQ,1991,1.0,7.54,8.97,-7.92,-7.87,7.24
IRQ,1992,1.0,7.54,8.97,-7.92,-7.87,6.73
IRQ,1993,1.0,6.46,8.97,-7.86,-7.48,6.76
IRQ,1994,1.0,4.12,8.97,-7.86,-7.48,6.97
IRQ,1995,1.0,4.96,8.97,-7.86,-7.22,6.97
IRQ,1996,1.0,6.37,8.97,-7.88,-7.22,6.97
IRQ,1997,1.0,4.13,8.97,-7.88,-7.49,6.97
IRQ,1998,1.0,4.01,8.97,-7.88,-7.2,6.97
IRQ,1999,1.0,4.01,8.97,-7.88,-7.2,6.97
IRQ,2000,1.0,4.24,9.21,-7.96,-7.74,3.02
IRQ,2001,1.0,4.24,8.63,-7.9,-6.34,3.02
IRQ,2002,1.0,4.17,8.13,-7.58,-6.26,3.14
IRQ,2003,1.0,3.56,4.85,-0.26,-2.21,4.18
IRQ,2004,0.0,3.95,4.88,0.58,-1.5,4.05
IRQ,2005,0.0,3.94,5.23,-0.04,-1.21,4.07
IRQ,2006,0.0,4.19,5.35,-0.3,-1.79,4.14
IRQ,2007,0.0,4.19,5.35,-0.32,-1.79,3.82
IRQ,2008,0.0,4.08,5.39,-0.34,-1.62,3.63
IRQ,2009,0.0,3.9,5.36,-0.24,-1.14,3.39
IRQ,2010,0.0,3.93,5.4,-0.22,-1.05,4.72
IRQ,2011,0.0,3.92,5.35,-0.26,-1.02,6.99
IRQ,2012,0.0,3.85,5.35,-0.28,-0.83,6.06
IRQ,2013,0.0,3.87,5.52,-0.68,-1.19,4.74
IRQ,2014,0.0,4.4,5.93,-1.32,-2.36,5.8
IRQ,2015,0.0,4.29,5.87,-1.24,-2.08,4.58
IRQ,2016,0.0,4.17,5.56,-0.62,-1.93,3.71
IRQ,2017,0.0,4.23,5.58,-0.72,-2.34,4.75
IRQ,2018,0.0,4.21,5.39,-0.36,-1.94,7.14
IRQ,2019,0.0,4.53,6.03,-1.36,-2.44,7.98
IRQ,2020,0.0,4.27,6.06,-1.68,-2.51,6.75
IRQ,2021,0.0,3.96,5.43,-0.58,-1.87,5.42
IRQ,2022,0.0,4.11,5.22,-0.14,-2.38,4.6
IRQ,2023,0.0,3.77,5.09,-0.04,-1.57,2.01
IRQ,2024,0.0,3.65,4.94,0.3,-1.35,2.19
IRQ,2025,0.0,3.1,4.94,0.42,0.13,2.59
ISL,1990,0.0,0.85,0.13,9.2,8.02,0.0
ISL,1991,0.0,0.46,0.13,9.2,9.05,0.0
ISL,1992,0.0,0.46,0.13,9.2,9.05,0.0
ISL,1993,0.0,0.46,0.13,9.2,9.05,0.0
ISL,1994,0.0,0.46,0.13,9.2,9.05,0.0
ISL,1995,0.0,0.46,0.13,9.2,9.05,0.0
ISL,1996,0.0,0.46,0.13,9.24,9.06,0.0
ISL,1997,0.0,0.46,0.13,9.24,9.06,0.0
ISL,1998,0.0,0.46,0.13,9.24,9.06,0.0
ISL,1999,0.0,0.46,0.13,9.24,9.06,0.0
