country,factor,q_state,r_obs,snr,neg_loglik,T,beta_mean,beta_std
Canada,factor_1,0.00033546262790251185,0.00033546262790251185,1.0,-140.6062147053133,56,-0.09401659362155572,0.027328279011638413
Canada,factor_2,0.03408824274711021,0.00038016913987259487,89.66599119153679,-119.5473777631815,56,-0.08111738267159424,0.21324136352364637
Canada,factor_3,0.00033546262790251185,0.001380072481199789,0.24307609380840042,-90.38397356637557,56,0.22005983930828896,0.13411645084902754
Canada,factor_4,0.00033546262790251185,0.003970737129527846,0.0844837159850975,-65.09719720317408,56,0.4099593475894068,0.18989586070918746
Australia,factor_1,0.00033546262790251185,0.000494954825195672,0.6777641328577662,-114.93908110375853,56,0.0228394125752019,0.04382279495667541
Australia,factor_2,0.00033546262790251185,0.0013498586946204694,0.24851684790372194,-91.35059031912826,56,-0.03270515465224679,0.0767345170945047
Australia,factor_3,0.00033546262790251185,0.004288285768551753,0.07822767558137919,-63.14018952425843,56,0.4472573040073359,0.07658273381325482
Australia,factor_4,0.00033546262790251185,0.07435688447534115,0.004511520759234618,5.927730951558697,56,-0.7503947874136159,0.4552533463441481
Botswana,factor_1,0.00033546262790251185,0.0006624744800456876,0.5063781896615499,-107.91273280477179,56,0.046280579101168555,0.03366852949956387
Botswana,factor_2,0.00033546262790251185,0.0021966948035994235,0.15271244205286738,-79.69915034497765,56,-0.28733899416635283,0.16140068105241395
Botswana,factor_3,0.00033546262790251185,0.006726075023126921,0.049874945900701066,-52.28522270174022,56,0.39618531198780527,0.07548388774729878
Botswana,factor_4,0.00033546262790251185,0.04842873671545494,0.006926933276693474,-4.557575259699625,56,0.11456278565453518,0.42804710396327755
Burundi,factor_1,3.478761211871372,0.005333866640453637,652.2025101804024,-45.64125038758998,56,1.7076407823538793,2.1997239290761295
Burundi,factor_2,0.052183247526042725,0.01014778609802146,5.142328289341557,-42.18293146528756,56,2.2286581953225135,0.4963563986486129
Burundi,factor_3,0.00033546262790251185,0.21390040376437539,0.0015683122705651591,31.797772778549366,56,0.41946517571225234,0.7948497316473899
Burundi,factor_4,0.18056965300545144,0.02270589650799507,7.952544527007348,-21.628579866200088,56,0.47802346949778857,0.4962896140823526
Central African Republic,factor_1,1.6336210829230908,0.013428485556221096,121.65341177779153,-29.922113377559814,56,1.767095121943059,1.601399061455484
Central African Republic,factor_2,0.4321319605848496,0.009849899440626458,43.871712923534766,-41.278344110066136,56,0.8226045981966968,0.8422474783803247
Central African Republic,factor_3,0.14522117910888965,0.2515519787813124,0.5773008815610955,36.035258585117525,56,1.2710321763284775,0.8378017087210117
Central African Republic,factor_4,0.12439149197009608,0.0326803468888273,3.8063088006150516,-13.251409688837283,56,-0.49401951687381807,0.8454889696155242
Chile,factor_1,5.48765595988409,0.05070180354332452,108.23393994643418,2.164944088980832,56,2.692413895944339,0.9562189951709065
Chile,factor_2,0.00033546262790251185,0.00947908202556651,0.03538978004386065,-44.225204817548956,56,1.096347804014193,0.17875786919315995
Chile,factor_3,7.38905609893065,0.0339814133281911,217.44404882655846,-2.7577140416928274,56,0.6755370989802285,2.062060383385703
Chile,factor_4,0.19732604697616188,0.018677774205399865,10.564751710035859,-26.04223175307398,56,0.7761337258550174,0.7461597161349998
Costa Rica,factor_1,0.016455989893502238,0.00037828617944280537,43.50143036613445,-119.114084875827,56,0.2339578108374304,0.1388874054942315
Costa Rica,factor_2,0.4133179048445555,0.0010903420765827078,379.0717736400254,-90.57311030156042,56,-0.23203929971358783,0.4204172978171571
Costa Rica,factor_3,0.014985266849643823,0.003209809716118705,4.668584176311852,-69.31560517595926,56,0.5718239058724032,0.23124136045681035
Costa Rica,factor_4,0.00033546262790251185,0.019626015711291744,0.017092752438260042,-26.593540178471326,56,0.08290717583426727,0.15176718165378347
Ecuador,factor_1,1.239007201374685,0.009711466910619401,127.58187952222148,-37.733939527901,56,0.7036366376230568,2.0973519435667476
Ecuador,factor_2,0.19009072308850747,0.007973686584256387,23.83975355437613,-47.07511247796264,56,0.4755865039791886,0.6119650128352647
Ecuador,factor_3,1.098289178878641,0.047558173536564566,23.093594585465606,-1.7554924555075355,56,2.86791034644578,1.8513273545427693
Ecuador,factor_4,0.19325565263739788,0.11679607947658383,1.6546416070082495,17.52104613869034,56,3.7485194200655814,0.7200584123454778
France,factor_1,0.00033546262790251185,0.00033546262790251185,1.0,-137.2314524411391,56,0.08562463117975812,0.02946765409421415
France,factor_2,0.014448823581696309,0.0007142832141981145,20.228423816339,-105.86669817360436,56,0.06817059128839109,0.1228409691059475
France,factor_3,0.00033546262790251185,0.0030503177346568777,0.10997629004056758,-71.32725852519329,56,0.23924676069903142,0.05569021140672358
France,factor_4,0.00033546262790251185,0.007891361522199911,0.042510107661243406,-48.62420818998743,56,-0.05314866647586885,0.261007700152139
Germany,factor_1,0.00033546262790251185,0.00033546262790251185,1.0,-133.2011898313795,56,0.35376665357333015,0.034276341741586606
Germany,factor_2,0.00033546262790251185,0.00043167619928399087,0.7771163396521148,-118.81433530894822,56,-0.002340937696601166,0.062310622706085415
Germany,factor_3,0.00033546262790251185,0.000886198222092313,0.37854130096366584,-100.98201476142364,56,0.20853676809958507,0.059858167125973805
Germany,factor_4,0.00033546262790251185,0.00033546262790251185,1.0,-127.04132188579065,56,-0.07070529833452427,0.045428008998692364
Guatemala,factor_1,7.38905609893065,0.0023289461074058157,3172.7037716476952,-53.171761572975946,56,1.7098790473562362,2.565581390596479
Guatemala,factor_2,0.00033546262790251185,0.00920121867064599,0.03645849967382201,-45.08714600471307,56,0.13103105813594568,0.22971024797451953
Guatemala,factor_3,0.00033546262790251185,0.08480116426278538,0.00395587290361918,9.153743502272226,56,0.30716053325126597,0.22439192056837157
Guatemala,factor_4,0.0022942889074093584,0.030861769150981364,0.07434080969840975,-15.493201286450669,56,0.6357612739881274,0.4052848764965898
Iran,factor_1,0.00033546262790251185,0.010031393920594356,0.03344127750918148,-42.15852780823696,56,0.2759833209127285,0.13172788237278044
Iran,factor_2,0.054867669555249125,0.007615243304287707,7.204979192766735,-48.96138904260755,56,0.7897615994920337,0.3372724872378809
Iran,factor_3,0.00033546262790251185,0.03074649525557473,0.010910597292928476,-15.535885506101495,56,-0.3275159453399842,0.18145529896586443
Iran,factor_4,7.38905609893065,0.006823911920350718,1082.8182111926917,-31.172914283933675,56,-1.5995343355187064,3.1750320034720865
Iraq,factor_1,0.5231684127243336,0.03004366366161102,17.413602369434855,-13.935535221413225,56,0.2354156093055623,1.2614675730026996
Iraq,factor_2,0.00033546262790251185,0.011799015679521973,0.02843140792538576,-39.04292456104653,56,0.6470768665864713,0.1420247406813787
Iraq,factor_3,0.00033546262790251185,0.13593600450465762,0.0024677982049341298,20.69274838676096,56,2.4351515357512596,0.30203252906867584
Iraq,factor_4,0.00033546262790251185,0.05873181610090929,0.005711770045151357,0.21216299128360688,56,-0.5725030785590786,0.48743614367246585
Ireland,factor_1,0.0016970396780171778,0.00033546262790251185,5.058803982512028,-132.93509190483158,56,0.11798396389678131,0.024580871278704553
Ireland,factor_2,0.011273444810671393,0.001000971257555118,11.262506016613195,-98.03926182986778,56,-0.33864690150905424,0.11740589383975739
Ireland,factor_3,0.00033546262790251185,0.0062234476144688786,0.05390302107188877,-54.165843785336214,56,0.22730671270683972,0.09774984417027842
Ireland,factor_4,0.00033546262790251185,0.030083931007779178,0.011150890746816534,-15.935548050750988,56,-0.5351357261927615,0.38721598483824377
Italy,factor_1,0.00033546262790251185,0.0007357578249424464,0.45594163803660936,-105.46380317286008,56,0.15958722916887993,0.042794858629674366
Italy,factor_2,0.00033546262790251185,0.011721712749443313,0.02861890877836463,-39.16865621229707,56,0.1438309547719871,0.1267739950990926
Italy,factor_3,0.00033546262790251185,0.08123964882226828,0.004129296873702875,8.175106336002713,56,0.3713677768692885,0.28767731706553096
Italy,factor_4,0.00033546262790251185,0.5033981232084261,0.0006663962625931711,52.7232043566131,56,2.1248168035728834,1.2464939951077398
Jordan,factor_1,0.8380758845979048,0.00033546262790251185,2498.269001939186,-109.67818727378486,56,0.40884595353681125,0.8640168934372673
Jordan,factor_2,0.00033546262790251185,0.001741802427983855,0.1925951086718897,-85.23755687447195,56,0.21007945436758257,0.13979835821122405
Jordan,factor_3,0.00033546262790251185,0.0708964236319654,0.004731728495134701,4.815139689495052,56,0.39187910038953716,0.38566191440718606
Jordan,factor_4,0.03652248367323024,0.009725222161547762,3.7554395227736075,-42.62403464881821,56,-0.24660202913763185,0.33502147401767446
Latvia,factor_1,0.12333671898018699,0.0007459307363488382,165.34607433378096,-59.700075948629134,36,0.7097070117078771,0.45042350858471564
Latvia,factor_2,0.00033546262790251185,0.004425493037852349,0.07580231739903692,-37.15771263913055,36,1.111566067072848,0.21542441084588476
Latvia,factor_3,0.00033546262790251185,0.010531980556504724,0.03185180850864035,-24.60763278519202,36,-0.7499774581079247,0.16026095822271624
Latvia,factor_4,0.00033546262790251185,0.145848690152838,0.0023000729560956174,13.267269425752026,36,-1.356284963586468,0.33090419534062343
Lesotho,factor_1,0.00033546262790251185,0.00742235881088859,0.045196228914504734,-49.75346765329318,56,0.9119525979962904,0.052298091947421334
Lesotho,factor_2,0.00033546262790251185,0.002629694294499126,0.12756715813098227,-75.31967061691998,56,0.40794101987989384,0.13049514685045274
Lesotho,factor_3,0.00033546262790251185,0.11750845255339322,0.002854795724163631,17.167903325289195,56,0.5759854425667836,0.41135482415585056
Lesotho,factor_4,0.00033546262790251185,0.025173702663935527,0.013325915237058231,-20.54416110681003,56,1.155872272300794,0.3415290466930284
Liberia,factor_1,0.817532497980429,0.016302604629449925,50.14735476707772,-27.307468040069026,56,0.4007856720844535,1.2575552344178604
Liberia,factor_2,4.922538753798088,0.0029531984309234807,1666.8499828028096,-59.61711026877321,56,1.0132388001317232,2.378479086770969
Liberia,factor_3,0.00033546262790251185,0.2768744272023479,0.00121160567731792,38.08604042283777,56,-2.5887977444261145,0.6462452052940496
Liberia,factor_4,0.27412481774325936,0.03447095654160085,7.952341485285887,-11.382844337447345,56,-0.23871667632301374,0.8732591682498061
Malawi,factor_1,0.00033546262790251185,0.03796657162228724,0.008835736638005725,-10.361022613938877,56,0.47213362411577064,0.14030722122922915
Malawi,factor_2,0.00033546262790251185,0.04309889127926494,0.007783555862930153,-7.416646053919263,56,0.8428582676779937,0.25428604597116183
Malawi,factor_3,0.00033546262790251185,0.00341255282609873,0.0983025450439742,-68.58918793976494,56,0.41061934193422617,0.12152453234138479
Malawi,factor_4,0.00033546262790251185,0.0035431272995501764,0.09467981236381234,-67.9385673681029,56,-0.4194977573195132,0.13513985662143838
Maldives,factor_1,0.00033546262790251185,0.022722093916030167,0.014763719802506712,-22.79479607078519,56,0.4971989109414088,0.2895894128903626
Maldives,factor_2,0.00033546262790251185,0.005070550593032531,0.06615901404543181,-59.479231020473144,56,-0.27255938361455384,0.14502105361619674
Maldives,factor_3,0.00033546262790251185,0.011302821494787618,0.02967954754104654,-39.77299629605126,56,0.9485841269701026,0.15693413473219914
Maldives,factor_4,0.00033546262790251185,0.014068162762548766,0.02384551796596752,-34.68837399191055,56,-0.07642255626523684,0.1927660277565757
Mongolia,factor_1,4.453833182459711,0.0004613479874573905,9653.95602353432,-80.24937985011097,56,0.7108674741461406,2.1214382870956165
Mongolia,factor_2,7.38905609893065,0.011585276518976924,637.7971286940991,-22.47487184602075,56,0.6669823941033836,3.1521276795502553
Mongolia,factor_3,0.00033546262790251185,0.009344071580833457,0.03590111922843273,-44.3741888629456,56,0.025411655923982455,0.12922688129826482
Mongolia,factor_4,0.13399409139106125,0.01295701106454161,10.34143528346224,-35.1005540764842,56,0.6208576096686832,0.5394364630762589
Morocco,factor_1,1.6695544479492659,0.00033546262790251185,4976.871666415407,-98.53426310742897,56,0.5269190485519217,1.6203211860416704
Morocco,factor_2,0.00033546262790251185,0.0017325302862880641,0.1936258376303704,-85.38710102984614,56,0.3721653229023158,0.05362253816855947
Morocco,factor_3,0.00033546262790251185,0.034438164124598825,0.009741013681472479,-12.722573886451439,56,0.7453050109211954,0.21304220435660517
Morocco,factor_4,0.00033546262790251185,0.02478936359505215,0.013532522794149855,-20.894759641542695,56,0.40015818773694123,0.20356233121194844
Netherlands,factor_1,0.00033546262790251185,0.00033546262790251185,1.0,-137.5035796243035,56,-0.043592331422070495,0.02716571390177003
Netherlands,factor_2,0.23891310125011322,0.001675665935167213,142.5780021160795,-82.71004752169175,56,0.8969736361203329,0.9963270429296329
Netherlands,factor_3,0.00033546262790251185,0.007048528390679379,0.047593286046220776,-51.16181197236891,56,0.4635839046544041,0.16246921695153946
Netherlands,factor_4,7.38905609893065,0.028724790137056932,257.2362082951571,-7.733050444649145,56,4.026015032211011,5.393365752426135
Papua New Guinea,factor_1,0.1086390445680047,0.002890060240566351,37.59058134605362,-70.12487638264324,56,-0.36211839977914567,0.4446152040089407
Papua New Guinea,factor_2,0.3025649578992968,0.000403307847283084,750.2084572307486,-112.14082180792381,56,-0.5121219439988101,0.46932261299692407
Papua New Guinea,factor_3,0.00033546262790251185,0.011100001363512156,0.030221854657175282,-40.222611239539965,56,0.14568100889920133,0.12883272199852938
Papua New Guinea,factor_4,0.24142843582012552,0.007970685124314862,30.28954626292279,-45.66144853568853,56,-0.7667910099355755,0.7402700811433295
Sierra Leone,factor_1,0.00033546262790251185,0.010311664363620462,0.032532345514078555,-41.81452656084536,56,0.2947318400888799,0.08472652302615248
Sierra Leone,factor_2,0.00033546262790251185,0.0031745849193587816,0.10567133544194819,-70.72458433721351,56,0.2972482637716055,0.13124596272094954
Sierra Leone,factor_3,0.00033546262790251185,0.18498358806860488,0.001813472381009816,28.24913982242415,56,0.7494619016075387,0.47626620503053735
Sierra Leone,factor_4,0.5439788460552375,0.02414927193811747,22.525683070246746,-18.99921351968975,56,1.812461113766015,1.1085320238064136
Spain,factor_1,0.00033546262790251185,0.035170205087113326,0.009538261920042892,-12.167408664590132,56,-0.2787345609471161,0.2795781863633891
Spain,factor_2,0.03905491358442946,0.0022161714205841793,17.622695257993467,-78.54427551188626,56,-0.29640983229894546,0.39229375644575104
Spain,factor_3,0.00033546262790251185,0.020091896238172424,0.016696414510899635,-25.874568702025925,56,0.26310430488496406,0.11014334141280688
Spain,factor_4,0.34053038982780415,0.03972211580973534,8.57281599648186,-7.858552509202031,56,-1.7456344202307077,1.2538500835272373
Syria,factor_1,2.26271891589334,0.00033546262790251185,6745.070024762652,-94.3651838138586,56,1.1700099358218095,1.420229039060005
Syria,factor_2,0.00033546262790251185,0.004803682241899566,0.06983447509838966,-60.808616209102254,56,-0.19594383724837633,0.17497743187231884
Syria,factor_3,0.00033546262790251185,0.06294998980625689,0.00532903387172858,1.8822703776477434,56,-0.009898895319177951,0.32078814148519774
Syria,factor_4,0.04759499621087097,0.01709081730496712,2.7848285638767196,-29.24067286671458,56,0.1744104950843414,0.38827051429558973
Tunisia,factor_1,0.00033546262790251185,0.05090192914309694,0.006590371593961593,-3.292659321177142,56,0.08009036963615225,0.2809983648799663
Tunisia,factor_2,0.00033546262790251185,0.0025930951897454534,0.1293676488349207,-75.59698812265567,56,-0.07025175831500109,0.11548194073904239
Tunisia,factor_3,0.00033546262790251185,0.061210297509271656,0.005480493341037896,1.1935127199615505,56,-0.04369848033780165,0.44989632576045757
Tunisia,factor_4,0.00033546262790251185,0.041342504873721445,0.00811423083645186,-8.451793690089106,56,-0.3541150314920666,0.340586141198473
Türkiye,factor_1,1.5027133611714432,0.030063145131678015,49.98523456509579,-12.281966997396003,56,0.2608087620803487,2.1341094623431993
Türkiye,factor_2,0.00033546262790251185,0.01730314927755275,0.019387374085577884,-29.726198297347143,56,0.373836914269151,0.2520082934866539
Türkiye,factor_3,0.009837249066533526,0.08025678076922041,0.12257218607883968,8.005152143341832,56,-0.8820321982013967,0.37496503038422196
Türkiye,factor_4,0.03248565027473483,0.07125587965568357,0.45590132957040386,5.191979602361342,56,-0.04923631271480925,0.4394880037552537
Ukraine,factor_1,0.846403929659937,0.00819752199054239,103.25119354805592,-26.129658323964822,36,0.5878604827654161,0.8794088176322544
Ukraine,factor_2,0.5920145177413583,0.014927666458503214,39.658878994052706,-19.084978618320473,36,3.6350902486435275,0.9572287873777149
Ukraine,factor_3,0.00033546262790251185,0.03429941641820449,0.009780417946833181,-7.6927542516389975,36,0.20360041962608208,0.2036284799224128
Ukraine,factor_4,1.8367908015274241,0.24966110243324954,7.35713646869967,21.83166695405312,36,2.5351165111324074,1.8123858191193796
United Kingdom,factor_1,0.0027825201865873278,0.00033546262790251185,8.294575774312335,-128.37974900241022,56,0.2742272384658446,0.0665729553821147
United Kingdom,factor_2,0.00033546262790251185,0.0006981410954494463,0.4805083529519905,-107.25765625688739,56,0.08042452557574749,0.07276744572185852
United Kingdom,factor_3,0.00033546262790251185,0.0015161685636962676,0.22125681532710811,-88.11664186179313,56,0.08533519471857394,0.08088329524832469
United Kingdom,factor_4,0.00033546262790251185,0.006207523561370413,0.054041297561898086,-54.32584828861388,56,0.40431878631460816,0.1356429025211598
Uruguay,factor_1,0.7466029105023761,0.063354712730927,11.78448892465607,3.864052218947074,56,1.692664378521216,1.2112827819134815
Uruguay,factor_2,0.16636356762318857,0.008272762689253825,20.10979570818488,-46.36334242817417,56,0.25620725006747075,0.514347789339301
Uruguay,factor_3,0.020816298283894027,0.06501010971384105,0.3202009406771099,2.8886008847912823,56,-1.0250432829901392,0.6389576551268996
Uruguay,factor_4,0.00033546262790251185,0.2710768177443275,0.001237518688222581,37.56208935561017,56,2.0200303783880047,0.6573273383159176
Armenia,factor_1,0.00033546262790251185,0.011314969585860236,0.029647682687695694,-23.607351115510333,36,0.4926890649918373,0.1769885529261149
Armenia,factor_2,0.00033546262790251185,0.020516373817646427,0.016350970736065243,-15.161467192716678,36,2.529416757540403,0.32652735720329523
Armenia,factor_3,0.507742983899991,0.02414839641321812,21.02595034517768,-11.525059373931244,36,0.45049866934463445,1.0653619285752853
Armenia,factor_4,2.11855899414915,0.0942823043603944,22.47037775032472,8.499262834600222,36,-0.16756563650726614,2.293924728025158
Azerbaijan,factor_1,7.38905609893065,0.005710774209250498,1293.8799238396812,-21.549771064851374,36,1.1776876624233814,2.612006628652191
Azerbaijan,factor_2,0.00033546262790251185,0.028881993730454046,0.011614940126130903,-10.223091499730911,36,3.049169182279691,0.24829749833603984
Azerbaijan,factor_3,0.00033546262790251185,0.2225001976291777,0.001507695864889069,19.365238653529143,36,2.471509102812819,0.508720921737073
Azerbaijan,factor_4,6.518290421745604,1.5892698520810336,4.101437155691575,48.25873214388508,36,9.585250695787154,4.769314927970726
Belarus,factor_1,7.38905609893065,0.008883392790665835,831.7831118190171,-19.392320490620936,36,-1.841079246597707,1.9283090441997783
Belarus,factor_2,0.00033546262790251185,0.010458503644400104,0.032075585505210565,-24.860660690214832,36,0.653344454221047,0.44804477400562764
Belarus,factor_3,0.20636860915853988,0.009104850082470861,22.665788814672702,-25.572235643553512,36,1.9236920579467092,0.48115904755033867
Belarus,factor_4,4.132959253094653,0.06916641489209799,59.75384526640875,5.0271224000768715,36,3.3433860741778876,2.7184170482522387
Cameroon,factor_1,0.664884358755696,0.0012088796499838761,550.0004560127752,-82.86028412994109,56,1.5426956743102314,0.8997228760632877
Cameroon,factor_2,7.38905609893065,0.001970779568657216,3749.3062219866415,-63.36164803318888,56,0.5245735520204455,1.5343752442327554
Cameroon,factor_3,0.00033546262790251185,0.0063820825271534935,0.052563191791274645,-53.534715305081576,56,0.616114780712492,0.12398320945997149
Cameroon,factor_4,0.00033546262790251185,0.012970825022412149,0.025862859711920375,-36.503651667867786,56,0.8470683086294609,0.27930632368545893
Chad,factor_1,1.0978738565810904,0.0009751881273759618,1125.8072424807424,-83.64012565988571,56,0.5537541620274131,0.7119092354012246
Chad,factor_2,7.38905609893065,0.0033210746281632196,2224.899144472794,-51.687607442524225,56,0.7116547560342644,1.7994757605397775
Chad,factor_3,1.3474756288102878,0.10590875710619047,12.722985951569878,16.90769662778386,56,3.0604293307786707,1.432169542755937
Chad,factor_4,0.21346896431245446,0.025348148570821592,8.421481502525983,-18.840762090467052,56,0.2960273091680882,0.6891395810815314
Democratic Republic of the Congo,factor_1,0.08447872918900606,0.00348932649520407,24.210611791449857,-66.2208064726055,56,1.6072697658874189,0.4849089375687714
Democratic Republic of the Congo,factor_2,0.5951206223119418,0.0029136892619355207,204.2498594776754,-68.31165770991515,56,0.1980565739528041,0.7887561772592441
Democratic Republic of the Congo,factor_3,0.00033546262790251185,0.0901957892660493,0.0037192714940716604,10.703279253447489,56,-0.6903144391225682,0.45538312940789827
Democratic Republic of the Congo,factor_4,0.17139606658946255,0.02686508643931947,6.3798814486079225,-17.640536406271313,56,0.9020799133025117,0.5670471869459294
Djibouti,factor_1,0.4796003541959577,0.0030346549798404548,158.04114714258964,-65.58834160216891,56,0.43494345313580646,0.31667306815328033
Djibouti,factor_2,0.002164806662952814,0.0010714143055913104,2.020513121446576,-96.86409127154545,56,0.3055203317685964,0.09577710025066322
Djibouti,factor_3,0.05404171617528827,0.012996992868829067,4.158016913658353,-35.48972780373931,56,0.9954310819152709,0.34278970990311247
Djibouti,factor_4,0.06398318732179349,0.017061563401443654,3.75013624580146,-29.058685261985502,56,1.432635971139725,0.5470596501659527
Gabon,factor_1,0.9447171126880919,0.0011127030714023745,849.0289430921003,-82.34260690847582,56,0.4345266142503818,0.7701220302094537
Gabon,factor_2,6.845038569353121,0.001462372955518487,4680.77486220073,-69.50106707141043,56,1.730756412066582,2.433551860267117
Gabon,factor_3,0.00033546262790251185,0.0028321994174106305,0.11844597729958305,-73.10421469219197,56,0.7299292108451748,0.16656892426270833
Gabon,factor_4,7.38905609893065,0.00203846930724001,3624.8061585656537,-51.12377585242913,56,0.09384488314858569,1.966573627012583
The Gambia,factor_1,0.00033546262790251185,0.03843695280041516,0.00872760724931578,-10.0867813856049,56,-0.4278713859834133,0.23619549769151257
The Gambia,factor_2,0.00033546262790251185,0.0057895369917381105,0.05794291121746519,-56.29783958235783,56,-0.4034673627698805,0.11051404006738633
The Gambia,factor_3,0.00033546262790251185,0.1196035038197236,0.0028047893012243955,17.568486615236242,56,0.5224511790028072,0.2922895920289652
The Gambia,factor_4,0.11863340508601396,0.025676515616657757,4.620307788532257,-19.014454915156545,56,0.9227968112949991,0.6151998855230466
Georgia,factor_1,4.679026011905495,0.0019125108060502889,2446.5357252378635,-37.99235572825248,36,-0.6110036038168077,2.260469328435296
Georgia,factor_2,0.31639137890609,0.03208322277202783,9.861583456071621,-8.481719905820698,36,1.6244313001999555,0.5567399571220834
Georgia,factor_3,0.00033546262790251185,0.05048178231770087,0.006645221553219322,-2.1160081792586976,36,1.7123273540274813,0.23930563106268785
Georgia,factor_4,0.2472326549577518,0.10967012058789292,2.25433010953619,9.449319780521723,36,3.8599393024527475,0.9162791092725168
Guinea-Bissau,factor_1,0.00033546262790251185,0.010911546577470963,0.030743820366870865,-40.613892922617964,55,0.7112315764165584,0.07614395121896969
Guinea-Bissau,factor_2,0.00033546262790251185,0.012087699083544649,0.02775239734079642,-38.458743524594084,55,0.8361965239897642,0.1496879604264451
Guinea-Bissau,factor_3,0.5264508001051991,0.18041643756207296,2.917975807631562,28.54861687594312,55,1.2476044827019064,1.5392936865474982
Guinea-Bissau,factor_4,0.7288212798147631,0.03365732811812081,21.654163314953454,-10.910978624776744,55,-0.031564938499108464,1.3835752106532144
Jamaica,factor_1,0.14202271000242012,0.00033546262790251185,423.36373172302535,-117.54922525120894,56,0.22269461177902705,0.3554908837475266
Jamaica,factor_2,0.00033546262790251185,0.0009442931512265162,0.3552526325821475,-100.00831723961184,56,-0.07193640433762069,0.06939935128705162
Jamaica,factor_3,0.00033546262790251185,0.001468136350443549,0.22849555342810146,-88.87449314297126,56,0.029089015903676598,0.10439716646913684
Jamaica,factor_4,0.00033546262790251185,0.0005753279082603871,0.5830807494057548,-111.68712857786828,56,-0.0848602395138792,0.046816441394801976
Kazakhstan,factor_1,0.3619404875093735,0.0017543167881927599,206.31421300039707,-47.12799248521901,36,0.23978931196130823,0.34429516009673594
Kazakhstan,factor_2,0.00033546262790251185,0.0015824835001524635,0.21198491350474863,-51.75884719125747,36,2.7821136691831163,0.10410935354917064
Kazakhstan,factor_3,0.09385008067806404,0.007658470295952926,12.254415967070939,-28.47120417976532,36,0.6148749851437745,0.28993572917201094
Kazakhstan,factor_4,1.6613179881648485,0.03233716488389415,51.37488070242932,-6.167551183756051,36,2.073152880474337,1.8573338503183423
Kyrgyzstan,factor_1,0.00033546262790251185,0.010034937785244512,0.03342946763414716,-25.332912716599942,36,2.6537548537469418,0.194151803353453
Kyrgyzstan,factor_2,0.9886396832537147,0.0071373768666354,138.5158303571218,-28.81585431749019,36,2.656215939447233,1.1877222409232793
Kyrgyzstan,factor_3,0.00033546262790251185,0.018194110054339383,0.018437979483503366,-16.74300412719157,36,1.085998508956964,0.14355200058972775
Kyrgyzstan,factor_4,0.00033546262790251185,0.0901910030727424,0.003719468865779758,6.286051751074378,36,3.178721612224876,0.67773212833413
Laos,factor_1,0.0930799476610876,0.026839710487076965,3.4679937291389415,-17.89472993562279,56,0.36767738653486703,0.3342066427540948
Laos,factor_2,7.38905609893065,0.024194522833106663,305.40201804764706,-14.791248389335548,56,3.6582264620719553,5.506892547299519
Laos,factor_3,0.00033546262790251185,0.05054223934301556,0.006637272749745495,-3.445151851470231,56,1.3350477671484418,0.3493174547215007
Laos,factor_4,0.03622096457685988,0.007516990433491355,4.81854605208492,-48.90605339715127,56,-0.3482381299604789,0.3532823221665166
Moldova,factor_1,0.00033546262790251185,0.012327004221160408,0.02721363778935519,-22.38786593435053,36,1.4588286454343107,0.2602901414653301
Moldova,factor_2,0.18415249829517694,0.00412181325692995,44.67754524918464,-37.538917973943306,36,0.826476479324186,0.37429546448851264
Moldova,factor_3,0.22355038390445328,0.01122206290997653,19.920614034850463,-22.633752757206214,36,-0.39331623748529654,0.6811331376296403
Moldova,factor_4,0.16654314631835823,0.0405980339683682,4.1022465878056975,-4.700099584678526,36,0.5561789850617648,0.5750848230765488
Namibia,factor_1,2.8331521330301976,0.00033546262790251185,8445.507479460677,-92.55855571084425,56,0.20822221455235024,1.6749723545244672
Namibia,factor_2,7.38905609893065,0.0026490400478592895,2789.3334813498973,-50.875055554813876,56,1.2048037464846315,2.854464651626271
Namibia,factor_3,7.38905609893065,0.059549188279424604,124.08323794874819,11.536262602102145,56,1.9720165405096373,2.9350483063042647
Namibia,factor_4,0.00033546262790251185,0.025728506623101874,0.01303855807943772,-19.694850137580914,56,-0.6601777876105523,0.2662107232837707
Rwanda,factor_1,0.00033546262790251185,0.007964795187414503,0.0421181737896525,-48.06006557780137,56,0.8631981931816238,0.10409346496284173
Rwanda,factor_2,0.00033546262790251185,0.010429673084852212,0.03216425147493157,-42.01944610379733,56,1.4604771804922603,0.26320560188130654
Rwanda,factor_3,0.00033546262790251185,0.1602097591783756,0.0020938963370453097,24.734093031005926,56,-0.3448108412952372,0.6900127238269395
Rwanda,factor_4,0.3923476956063804,0.03196061675694896,12.275973852133975,-12.788101421547994,56,0.03397567114720654,0.8318585909057753
Somalia,factor_1,3.6468083510519826,0.0007047899545051759,5174.319423454837,-77.66384279911739,56,1.1562833804064867,1.4949973906700593
Somalia,factor_2,7.38905609893065,0.0015182530889264073,4866.814467774689,-61.7515527743166,56,1.5849580346744252,2.7321855902497356
Somalia,factor_3,7.38905609893065,0.09104731934067677,81.15621802419699,17.9431001838549,56,0.7374182773611866,2.483159191899397
Somalia,factor_4,0.00033546262790251185,0.05713056780583692,0.005871858810201398,-0.5190592054578667,56,-1.6178378247218443,0.5494503840296341
Sri Lanka,factor_1,0.19192261659336757,0.007606949256519378,25.229906250378136,-47.06245592289176,56,-0.8277624860849357,0.7293056935255546
