country_text_id,year,nscm_resid_full_0,nscm_resid_domestic_0,nscm_resid_full_1,nscm_resid_domestic_1,nscm_resid_full_2,nscm_resid_domestic_2,nscm_resid_full_3,nscm_resid_domestic_3,nscm_resid_full_4,nscm_resid_domestic_4
COD,2017,-9.633727e-05,-7.971342e-05,-0.0056727035,-0.0017252701,0.31818634,0.28620613,-0.5212244,-0.52635103,0.20880708,0.24194992
COL,2017,-0.014803554,-0.03230821,0.5755365,0.6315179,-0.43762517,-0.4376856,-0.11942387,-0.11760994,-0.0036839647,-0.04391417
CRI,2017,0.5710692,0.8209028,-0.5392512,-0.75862175,-0.025340976,-0.0424211,-0.0062666833,-0.012770682,-0.00021022864,-0.0070891823
CYP,2017,0.3624488,0.22066551,-0.20807438,-0.07840988,-0.1344963,-0.12868933,-0.01930128,-0.009139887,-0.0005768769,-0.0044264905
DEU,2017,0.020421565,0.037551343,-0.019583307,-0.027781941,-0.0006456317,-0.008615893,-0.00018950384,-0.0007181609,-3.1528405e-06,-0.00043549645
DJI,2017,-7.0561524e-05,-5.0546263e-05,-0.003252556,-0.0024604534,-0.05287253,-0.09135191,-0.18372379,-0.26124403,0.23991942,0.35510695
DNK,2017,0.22806811,0.28861618,-0.22714396,-0.28170004,-0.0004844494,-0.0031443306,-0.00042197388,-0.0019915754,-1.7751156e-05,-0.0017802832
ECU,2017,-0.006773618,-0.0066195875,-0.39763042,-0.40297735,-0.4830285,-0.41214964,0.8950956,0.8859267,-0.007663096,-0.064180136
EGY,2017,-4.2007778e-05,-1.2791625e-05,-0.010021503,-0.0057070563,-0.0055741305,-0.0063730893,-0.43947116,-0.50565434,0.45510876,0.51774734
ESP,2017,0.03535688,0.04990661,-0.029881494,-0.021059489,-0.0047813486,-0.02651689,-0.000671434,-0.001267678,-2.2505035e-05,-0.0010625111
ETH,2017,-0.0006854527,-0.0010933068,-0.0023538687,-0.001084721,0.21796733,0.34833097,-0.11209069,-0.19617012,-0.10283736,-0.14998281
FIN,2017,0.044292092,0.074899316,-0.04294782,-0.0639612,-0.0010139364,-0.008829246,-0.0003224001,-0.001243268,-7.873424e-06,-0.00086553145
FJI,2017,-0.0152680585,-0.066387385,-0.017065708,-0.0093709165,0.08729863,0.24982965,-0.039200865,-0.08542195,-0.015764056,-0.088649385
FRA,2017,0.15969217,0.17249691,-0.12513149,-0.0983088,-0.032221876,-0.069602445,-0.0022356065,-0.0025241747,-0.00010310967,-0.0020614478
GAB,2017,-0.0011381905,-0.009910657,0.7917901,0.79081833,-0.960492,-0.94594467,0.17480975,0.17625616,-0.0049696486,-0.011219156
GBR,2017,0.08430141,0.07284111,-0.078275636,-0.053463817,-0.0047929673,-0.015125652,-0.0011920612,-0.0026329523,-4.071295e-05,-0.0016185947
GEO,2017,-0.057129014,-0.24324098,0.73738456,0.7794146,-0.6287801,-0.4865323,-0.046775263,-0.027373128,-0.0047001904,-0.022268137
GHA,2017,-0.020240035,-0.07408664,-0.013915525,-0.010970344,0.058389127,0.10725111,-0.022676662,-0.017743418,-0.0015569946,-0.004450786
GIN,2017,-0.0002218106,-0.0001974746,-0.0026188358,-0.0012726869,0.19939333,0.25555247,-0.11239955,-0.15344635,-0.084153146,-0.10063597
GMB,2017,-0.004368781,-0.022283573,-0.039026234,-0.04813237,-0.85826755,-0.7688744,0.9230087,0.90145296,-0.021346169,-0.06216264
GNB,2017,-0.0007168262,-0.0026071812,-0.0019920329,-0.0010348262,0.055942595,0.07794958,-0.04214121,-0.05428288,-0.011092591,-0.02002469
GNQ,2017,-6.367595e-06,-1.6602808e-06,-0.0004555939,-0.00071918895,-0.0048246393,-0.020594697,-0.095073715,-0.16348414,0.100360334,0.18479961
GRC,2017,0.03399539,0.08220464,-0.020648604,-0.013450723,-0.01200638,-0.06516574,-0.0013035376,-0.002325235,-3.689164e-05,-0.0012629557
GTM,2017,-0.0013660985,-0.0076572285,-0.020993596,-0.01444836,0.09439278,0.122309625,-0.07056583,-0.079147205,-0.0014673013,-0.021056848
GUY,2017,-0.036877625,-0.11945622,-0.023345916,-0.013679042,0.0902369,0.17505074,-0.028471453,-0.029627493,-0.0015419803,-0.012288049
HRV,2017,-0.04553978,-0.12162234,0.16676617,0.25235134,-0.08014631,-0.075101584,-0.039015237,-0.0382505,-0.0020648497,-0.017376877
HTI,2017,-0.00041827626,-0.0021690293,-0.0067350627,-0.0023390648,0.11331332,0.24386102,-0.10041043,-0.19466762,-0.0057495385,-0.044685245
HUN,2017,-0.013668369,-0.05455748,0.18630308,0.23625106,-0.039222077,0.002533961,-0.120662495,-0.117550224,-0.012750144,-0.066677265
IDN,2017,-0.0023798354,-0.033185117,-0.008957606,-0.0049859956,0.03378564,0.06253499,-0.020617723,-0.01852769,-0.0018304969,-0.005836246
IND,2017,-0.0050185816,-0.056884173,-0.009574287,-0.0041925027,0.0527997,0.13393658,-0.03388493,-0.054792855,-0.0043218606,-0.018067073
IRL,2017,0.04829943,0.06455493,-0.04385548,-0.047311485,-0.0036439989,-0.014522192,-0.0007737858,-0.0015407657,-2.6099075e-05,-0.0011805239
IRN,2017,-8.8460125e-05,-0.00022354609,-0.0053713787,-0.0042939354,-0.06205959,-0.049912885,0.6754167,0.70458,-0.60789734,-0.6501496
IRQ,2017,-0.00048745613,-0.0017074042,-0.0033519852,-0.0007314399,0.060284138,0.106842935,-0.043411795,-0.06638029,-0.013032804,-0.0380238
ISL,2017,0.034067035,0.05586195,-0.03138759,-0.04037678,-0.0021641203,-0.012414027,-0.00049385603,-0.0014840296,-2.160765e-05,-0.0015871299
ISR,2017,0.020441175,0.0618214,-0.0108328,-0.006452406,-0.008782488,-0.051889293,-0.0007934849,-0.0020249677,-3.2324926e-05,-0.0014547384
ITA,2017,-0.023774307,-0.049409576,0.02808547,0.061199546,-0.0012213358,-0.0021134699,-0.0028647636,-0.0069413623,-0.00022501854,-0.0027351922
JAM,2017,0.044896007,0.17656034,-0.012989732,-0.008507186,-0.030195966,-0.1600368,-0.001664307,-0.005586627,-4.6002333e-05,-0.0024296853
JOR,2017,-0.003367719,-0.011754619,-0.021919193,-0.010049582,0.22762859,0.41866016,-0.13841192,-0.15970576,-0.06392974,-0.23715024
JPN,2017,0.060282588,0.06148249,-0.05446777,-0.03913519,-0.0048959795,-0.017113218,-0.00085932855,-0.0025838283,-5.9432372e-05,-0.002650205
KAZ,2017,-8.985836e-05,-0.00034405472,-0.0055129705,-0.0148449885,-0.17988381,-0.2065794,-0.1967812,-0.19368681,0.38226783,0.41545528
KEN,2017,-0.0030129962,-0.018753992,-0.013501899,-0.0204872,0.050965965,0.09874642,-0.029716738,-0.042811133,-0.0047343574,-0.016693993
KGZ,2017,-0.0016169605,-0.024113158,-0.027751865,-0.050693944,0.21292627,0.30791175,-0.17256036,-0.18096684,-0.010997109,-0.05213774
KHM,2017,-0.00014001723,-0.0004020111,-0.0032198096,-0.0012309125,0.40038148,0.4939686,-0.07223211,-0.18911447,-0.3247896,-0.30322114
KOR,2017,-0.62927306,-0.7807438,-0.29524603,-0.12995955,-0.06513934,-0.079777986,0.9900019,0.99485695,-0.00034350113,-0.004375666
LAO,2017,-9.076048e-06,-1.1908816e-05,-0.0005014283,-0.0010283503,-0.0049269437,-0.0077662,-0.050823353,-0.11129696,0.056260765,0.12010342
LBN,2017,-0.0048101055,-0.02937975,-0.009642429,-0.0026211482,0.04913062,0.07671982,-0.029413752,-0.021951754,-0.005264295,-0.02276714
LBR,2017,-0.0021414831,-0.018135777,-0.009688765,-0.011739078,0.06206733,0.08521515,-0.04669331,-0.04399507,-0.0035438181,-0.011345234
LKA,2017,-0.0026054042,-0.022526868,-0.009534961,-0.005515123,0.030626714,0.0605734,-0.015065121,-0.021343993,-0.0034211702,-0.011187379
LSO,2017,-0.036546733,-0.1117403,-0.011787277,-0.0056934357,0.08421636,0.17290688,-0.03148098,-0.040094405,-0.0044013946,-0.015378847
LTU,2017,-0.07296225,-0.11030278,0.08467156,0.13493693,-0.0060082297,-0.009254192,-0.0052771713,-0.009587473,-0.0004238539,-0.0057924003
LUX,2017,0.050985396,0.067523,-0.04930313,-0.060470473,-0.0012551317,-0.0055394266,-0.00041364474,-0.00082047057,-1.3410508e-05,-0.00069252175
LVA,2017,-0.04519545,-0.09077615,0.06347805,0.12412161,-0.008367432,-0.010694772,-0.009120081,-0.01540155,-0.0007950747,-0.007249147
MAR,2017,-0.0005756884,-0.00302565,-0.011018129,-0.008269754,0.12147081,0.20818168,-0.066349074,-0.09649554,-0.043527786,-0.10039072
MDA,2017,-0.0044577476,-0.051939208,-0.021756385,-0.025454942,0.08758348,0.14569217,-0.056167576,-0.04347608,-0.005201718,-0.024821978
MDV,2017,-0.00024039215,-0.0009199029,-0.009394421,-0.011392243,0.21850461,0.38003612,-0.10924826,-0.14841443,-0.09962158,-0.21930954
MEX,2017,-0.0044868398,-0.019472402,-0.05874512,-0.08011448,0.12786865,0.20417976,-0.061701562,-0.0707962,-0.0029351565,-0.033796683
MKD,2017,-0.0051013674,-0.042299803,-0.07149767,-0.088956624,-0.8325543,-0.7570538,0.9179964,0.9303316,-0.008843084,-0.042021398
MLI,2017,-0.00069202017,-0.0034622273,-0.0030571974,-0.0017784873,0.061287165,0.0766539,-0.05413831,-0.063504346,-0.003399692,-0.0079088025
MMR,2017,-0.0005102287,-0.001242685,-0.039598353,-0.008819502,0.5220884,0.6801698,-0.36933234,-0.47685674,-0.112647384,-0.1932508
MNG,2017,-0.122258276,-0.30130276,0.086642325,0.11526963,0.0739522,0.20209122,-0.03710076,-0.012606047,-0.0012354347,-0.0034519944
MOZ,2017,-0.0013439204,-0.003748978,-0.01895649,-0.0232421,0.21558547,0.43703097,-0.1471104,-0.29050848,-0.04817466,-0.11953142
MUS,2017,0.2941901,0.45737946,-0.013811185,-0.005435546,-0.27425405,-0.44038633,-0.005365524,-0.00737039,-0.00075936085,-0.0041872766
MWI,2017,-0.002216876,-0.015165215,-0.0058689485,-0.005861588,0.04886073,0.081252396,-0.036279168,-0.04863744,-0.0044957385,-0.011588224
MYS,2017,-0.002244768,-0.02821504,-0.006625199,-0.0043656463,0.08298063,0.22200936,-0.04222103,-0.08217563,-0.03188966,-0.10725301
NAM,2017,-0.031438872,-0.1072103,-0.020703213,-0.024170306,0.080528736,0.18704784,-0.023761015,-0.03559791,-0.0046256403,-0.020069325
NER,2017,-0.008981608,-0.050815925,-0.041755427,-0.06947712,0.15600532,0.30592299,-0.099452585,-0.15497085,-0.005815584,-0.03065908
NGA,2017,-0.00096048956,-0.008415698,-0.0033149256,-0.0022144178,0.037881434,0.0378415,-0.031390995,-0.022949269,-0.0022149489,-0.0042621694
NIC,2017,-0.00029855443,-0.0001386366,-0.049395666,-0.030089773,0.70923585,0.8320692,-0.5313382,-0.51801705,-0.12820347,-0.2838238
NLD,2017,-0.07147448,-0.13539554,0.07438666,0.14917558,-0.00064542185,-0.0013108517,-0.002046507,-0.007026548,-0.00022018341,-0.00544268
NOR,2017,0.009331048,0.020215988,-0.009012737,-0.01545099,-0.0002516685,-0.004003129,-6.5151995e-05,-0.00041869175,-1.5879286e-06,-0.0003431761
NPL,2017,-0.19380945,-0.18791448,-0.013185078,-0.0015345131,0.23263848,0.21285075,-0.024176544,-0.019692399,-0.0014673598,-0.003709323
NZL,2017,-0.098077685,-0.1894269,0.101109326,0.20952564,-0.0012151332,-0.003210987,-0.0016059038,-0.008541607,-0.00021061691,-0.008346133
PAK,2017,-0.00041870098,-0.005470112,-0.0034718881,-0.0013604913,0.06871563,0.1264137,-0.05852016,-0.096657746,-0.00630489,-0.022925297
PHL,2017,-0.0010344947,-0.006643086,-0.10641864,-0.087240905,0.27821082,0.33757526,-0.15227649,-0.16163173,-0.018481253,-0.08205953
PNG,2017,-0.00062461145,-0.010132047,-0.0038585246,-0.00088414893,0.05342424,0.07255006,-0.046025418,-0.053944133,-0.0029157095,-0.0075897374
POL,2017,-0.40836084,-0.5807586,-0.23053794,-0.11736189,0.6806488,0.7342421,-0.04002524,-0.023724834,-0.0017247522,-0.012396778
PRK,2017,-8.365803e-07,-1.238011e-07,-9.843094e-05,-0.00015111275,-0.000399402,-0.00056050316,-0.054451577,-0.058827136,0.054950178,0.0595389
PRT,2017,0.07266551,0.106943965,-0.05987443,-0.050177082,-0.011338572,-0.052649226,-0.0014132987,-0.0025729022,-3.929204e-05,-0.0015447185
PRY,2017,-0.0018914876,-0.010033635,-0.021380844,-0.02197077,0.08985692,0.13476056,-0.06409534,-0.07947224,-0.0024891691,-0.02328398
ROU,2017,-0.070259765,-0.27011806,-0.21408148,-0.15841614,-0.59696686,-0.47010714,0.884305,0.91704184,-0.0029968638,-0.018400496
RUS,2017,-0.00020957168,-0.00052888505,-0.036297526,-0.061900698,-0.20734562,-0.18097872,-0.411928,-0.3417837,0.6557808,0.5851921
RWA,2017,-0.00011852447,-0.00014248355,-0.0031746575,-0.014843801,-0.06436899,-0.106918365,-0.07963576,-0.25473964,0.14729792,0.3766442
SDN,2017,-2.9313273e-05,-1.2016372e-05,-0.0013998904,-0.00053215853,-0.03182954,-0.0757641,0.7528769,0.63477015,-0.71961814,-0.55846196
SEN,2017,-0.018279308,-0.07535866,0.7850666,0.7611824,-0.73249435,-0.62481135,-0.029512178,-0.03956935,-0.0047808555,-0.021443065
SLE,2017,-0.0018912021,-0.01078442,-0.0028010095,-0.002115285,0.028160334,0.03879088,-0.020412397,-0.019486124,-0.0030557318,-0.006405035
SOM,2017,-1.9067653e-05,-7.1879113e-06,-0.004672826,-0.0007676587,-0.001013347,-0.0012140983,0.14617312,-0.0034242272,-0.14046782,0.0054131746
SRB,2017,-0.0028890541,-0.026067473,-0.010665763,-0.053070553,-0.125413,-0.008681357,0.15161371,0.14661331,-0.012645862,-0.058793873
SWE,2017,0.02147907,0.03325218,-0.02092606,-0.027064865,-0.0003987587,-0.005034524,-0.00015098699,-0.0006547229,-3.223145e-06,-0.0004979359
SWZ,2017,-2.0832258e-05,-9.578336e-06,-0.0016028772,-0.002000519,-0.0023640052,-0.0077514993,-0.118789695,-0.207774,0.12277752,0.21753567
SYC,2017,-0.03970096,-0.15216693,-0.019256707,-0.033696562,0.081245065,0.24948591,-0.013110136,-0.026070986,-0.009177189,-0.03755141
SYR,2017,-1.5799335e-06,-3.4915253e-08,-0.00052009756,-0.00014333718,-0.00029554957,-0.0007368893,-0.28133625,-0.20630698,0.28215343,0.20718718
TCD,2017,-6.349394e-05,-1.0810205e-05,-0.0021712896,-0.00044816567,0.21149434,0.06904909,0.2703486,0.20371702,-0.4796082,-0.27230716
TGO,2017,-0.00047588997,-0.0012949783,-0.002364773,-0.0024980083,0.04546964,0.07070005,-0.029989041,-0.044138458,-0.012639973,-0.022768699
THA,2017,-4.415919e-05,-4.0111277e-05,-0.012960904,-0.008971498,-0.008077559,-0.011082576,0.6570562,0.7215494,-0.6359737,-0.7014551
TJK,2017,-3.6095855e-06,-8.203373e-07,-0.0016259068,-0.0010912205,-0.0051345495,-0.00907067,-0.4650024,-0.40719002,0.4717664,0.41735274
TKM,2017,-1.239243e-06,-9.6302045e-08,-0.00060721295,-0.00071843213,-0.0005532371,-0.001048675,-0.24016191,-0.12112586,0.24132365,0.122893095
TTO,2017,0.0288226,0.10559434,-0.012817067,-0.011495039,-0.014917844,-0.08619205,-0.0010530353,-0.0051047555,-3.4696797e-05,-0.0028024968
TUN,2017,-0.07056984,-0.17950454,-0.028917056,-0.011598188,0.120780945,0.20888096,-0.01985729,-0.012834837,-0.0014367921,-0.0049434043
TUR,2017,-8.864179e-05,-0.00025333784,-0.0069884704,-0.009806619,-0.1782802,-0.20750746,0.7426182,0.80346584,-0.5572609,-0.5858984
TWN,2017,-0.18317947,-0.32835096,0.294715,0.43546784,-0.0858345,-0.0749079,-0.02474051,-0.019544365,-0.0009605717,-0.012664502
TZA,2017,-0.0058854655,-0.020477822,-0.017668817,-0.040519115,0.093847334,0.27695906,-0.044818617,-0.12672238,-0.025474427,-0.08923973
UGA,2017,-0.0005469841,-0.000626963,-0.009494381,-0.009891957,0.28937662,0.42058432,-0.13149798,-0.21770002,-0.14783719,-0.19236529
UKR,2017,-0.001033386,-0.012012782,-0.04047009,-0.05357474,0.23916745,0.27733177,-0.17569213,-0.14035314,-0.02197184,-0.0713911
URY,2017,-0.004763063,-0.0012615368,0.0059996843,0.007412493,-0.00014003193,-0.00011060479,-0.0009907073,-0.005445163,-0.000105895066,-0.0005953108
USA,2017,-0.57574564,-0.6502641,0.6273573,0.71888983,-0.044369176,-0.057895936,-0.0070406166,-0.0067711854,-0.00020187118,-0.0039585927
UZB,2017,-9.395326e-06,-9.028393e-06,-0.001744652,-0.003024987,-0.01163259,-0.023429902,0.78629625,0.8444971,-0.77290964,-0.81803316
VEN,2017,-0.00017192504,-2.81441e-05,-0.03513372,-0.018510351,-0.1771592,-0.14411719,0.5324935,0.65384084,-0.3200286,-0.49118513
VNM,2017,-0.00033197395,-0.0017390035,-0.0058046863,-0.0088966405,-0.14677162,-0.099629,-0.08490543,-0.16313593,0.23781365,0.27340055
YEM,2017,-2.6725386e-06,-2.2482322e-07,-0.0010375621,-0.00018463173,-0.00018816646,-0.00022920339,0.46708483,0.42842793,-0.46585643,-0.42801383
ZAF,2017,-0.0581179,-0.16714792,-0.01276447,-0.0044627786,0.093108416,0.1847722,-0.0210559,-0.0105399825,-0.0011701493,-0.0026215508
ZMB,2017,-0.0015978353,-0.0059011066,-0.019414019,-0.03220818,0.17654699,0.36676663,-0.11513887,-0.2101393,-0.04039622,-0.11851804
ZWE,2017,-0.0003467295,-0.00038841966,-0.004324535,-0.0064401743,0.027946591,0.11480111,0.11013111,0.051634282,-0.1334065,-0.15960683
AFG,2018,-9.85539e-05,-0.00015096304,-0.0057404353,-0.0015000674,0.3692314,0.5438516,-0.29997647,-0.42265794,-0.06341598,-0.119542636
ALB,2018,-0.008231779,-0.077117875,-0.021945588,-0.01353573,0.12383783,0.14333391,-0.09104136,-0.043424536,-0.0026190318,-0.009255796
ARE,2018,-4.9650895e-05,-1.9050427e-05,-0.008556588,-0.009944195,-0.00037643008,-0.00024335251,-0.18497118,-0.14152516,0.19395399,0.15173173
ARG,2018,0.54811263,0.43381098,-0.20448208,-0.21956666,-0.30353016,-0.17639816,-0.039081812,-0.025075082,-0.0010185477,-0.012771087
ARM,2018,-0.026885597,-0.17568126,-0.03626497,-0.024478158,-0.89802,-0.773423,0.9635231,0.98279935,-0.0023525564,-0.00921688
AUS,2018,0.12661713,0.10766631,-0.1234465,-0.0922735,-0.002505467,-0.010009413,-0.0006265058,-0.0024549682,-3.8611874e-05,-0.0029285343
AZE,2018,-6.1199007e-06,-2.5824438e-06,-0.0058441907,-0.0070765815,-0.0013618866,-0.003675513,0.16386235,0.3768986,-0.15665013,-0.36614388
BDI,2018,-1.3490676e-05,-3.1844702e-06,-0.00096315454,-0.0014899246,-0.018833883,-0.055915873,0.85593843,0.6401,-0.836128,-0.5826911
BEL,2018,0.03436005,0.043106735,-0.03217059,-0.029702334,-0.0017126199,-0.01152658,-0.00046655865,-0.0011299809,-1.0208801e-05,-0.0007478211
BEN,2018,-0.010761735,-0.03424765,-0.026949434,-0.05050923,-0.90380406,-0.78651434,0.94600844,0.89141405,-0.004493264,-0.020142838
BFA,2018,-0.011749183,-0.044518765,-0.020222897,-0.01681751,0.07743698,0.12450874,-0.04252757,-0.052968435,-0.0029373234,-0.010203963
BGD,2018,-0.00017213411,-0.00091067894,-0.0015457853,-0.00047237155,0.108686745,0.22432995,-0.078107,-0.14951696,-0.0288619,-0.07342998
BGR,2018,-0.010697216,-0.038998038,0.121664464,0.16440403,-0.022831216,-0.011506688,-0.08405734,-0.086207494,-0.004078715,-0.027691878
BHR,2018,-1.4787217e-05,-6.5354698e-06,-0.0010816599,-0.00093994656,-0.0030490947,-0.009377033,0.8681093,0.84350306,-0.8639637,-0.83317953
BIH,2018,-0.0022402687,-0.029865792,-0.023747925,-0.01616074,0.13393134,0.12231815,-0.10317423,-0.058014117,-0.004768905,-0.018277487
BLR,2018,-0.00019945831,-0.0005295809,-0.019391838,-0.06182132,-0.121301815,-0.08914516,-0.24366261,-0.21094088,0.38455576,0.36243695
BOL,2018,-0.004671006,-0.005234236,0.67552173,0.6126199,-0.5725758,-0.3961721,-0.08833782,-0.12436759,-0.009937054,-0.08684593
BRA,2018,-0.016125394,-0.07972599,-0.071701646,-0.059077397,0.1308474,0.18071795,-0.041435603,-0.028385436,-0.0015847877,-0.013529138
BTN,2018,-0.10811486,-0.4354056,-0.101858534,-0.04463245,0.25255102,0.620691,-0.029115451,-0.0581734,-0.013462197,-0.08247957
BWA,2018,-0.16672996,-0.4043889,-0.064142585,-0.04128493,0.2715916,0.5106743,-0.033122987,-0.03294582,-0.0075960984,-0.03205467
CAF,2018,-0.00033065115,-0.0005056845,-0.0074814446,-0.0025639005,0.35635132,0.4825585,-0.27628526,-0.35585517,-0.072253995,-0.12363374
CAN,2018,0.12709975,0.08019364,-0.117811084,-0.058774963,-0.007329252,-0.016289124,-0.0018863286,-0.0030370147,-7.308707e-05,-0.0020925116
CHE,2018,-5.4369124e-05,-6.104324e-06,0.00061166286,0.003683567,-1.0803211e-06,-7.517323e-08,-0.00046207057,-0.003611204,-9.405007e-05,-6.620095e-05
CHL,2018,-0.499731,-0.549251,0.4610312,0.5747451,0.059097707,0.0036346763,-0.020013917,-0.021565652,-0.00038403142,-0.007563057
CIV,2018,-0.0027494808,-0.011341459,-0.025907632,-0.04289718,0.12933195,0.2693295,-0.080901586,-0.13783494,-0.01977328,-0.0772559
CMR,2018,-0.00019730898,-0.00027064607,-0.0013545435,-0.0011393956,0.14857715,0.2368334,-0.07206877,-0.116926655,-0.07495658,-0.11849669
COD,2018,-0.000104927625,-8.972512e-05,-0.005896756,-0.0018151068,0.3003521,0.27646542,-0.5082408,-0.5153428,0.2138904,0.2407822
COL,2018,-0.0063674,-0.011351832,0.25601542,0.37459695,-0.13342892,-0.17018779,-0.11167169,-0.14693165,-0.0045475364,-0.04612571
CRI,2018,0.5299313,0.7725227,-0.49508333,-0.71310616,-0.027801875,-0.03940928,-0.0068064285,-0.012858207,-0.00023964363,-0.007148982
CYP,2018,0.45817518,0.22647578,-0.23557448,-0.07557155,-0.19498713,-0.1388447,-0.026853388,-0.007921561,-0.0007601759,-0.00413791
DEU,2018,0.024980605,0.039906025,-0.023890248,-0.030091522,-0.0008305109,-0.00856617,-0.00025561068,-0.0007740684,-4.199098e-06,-0.0004742449
DJI,2018,-0.000117970056,-9.1310605e-05,-0.004438835,-0.0031064146,-0.102033935,-0.13142312,-0.080506936,-0.14436735,0.18709773,0.27898818
DNK,2018,0.26179308,0.30528772,-0.26068678,-0.29832956,-0.00056208833,-0.0030226763,-0.0005223887,-0.002077019,-2.1857995e-05,-0.0018584884
ECU,2018,-0.008037601,-0.006574107,-0.7254882,-0.6583509,-0.17986567,-0.19201368,0.9175787,0.89329225,-0.0041871634,-0.03635356
EGY,2018,-3.642672e-05,-1.3616235e-05,-0.008138885,-0.0061684796,-0.0065289615,-0.009577069,-0.1027655,-0.13114032,0.11746991,0.14689958
ESP,2018,0.024166703,0.034651697,-0.01918798,-0.009842408,-0.004292434,-0.022694275,-0.00066635705,-0.0011470906,-1.9937203e-05,-0.0009679242
ETH,2018,-0.0010275791,-0.0023608543,-0.0025312623,-0.0012048281,-0.84423864,-0.6963674,0.9098329,0.824374,-0.06203543,-0.124440946
FIN,2018,0.049771428,0.07823634,-0.04819661,-0.06746322,-0.001175833,-0.0087023135,-0.00039046037,-0.001233437,-8.570415e-06,-0.0008373776
FJI,2018,-0.019277798,-0.075912304,-0.012943057,-0.00786521,0.07271582,0.21249074,-0.02671185,-0.060932186,-0.013783124,-0.067781046
FRA,2018,0.18688208,0.17640454,-0.1450063,-0.101634726,-0.038873322,-0.069886036,-0.0028807572,-0.0026987023,-0.000121715035,-0.0021850818
GAB,2018,-0.0010528977,-0.0074146283,0.010228589,0.008584318,-0.15319848,-0.12974024,0.15079686,0.14597392,-0.006774002,-0.017403333
GBR,2018,0.10077673,0.073354125,-0.09255413,-0.053272396,-0.0065903296,-0.01590735,-0.0015805769,-0.0025310563,-5.1708015e-05,-0.0016433373
GEO,2018,-0.056512196,-0.25704038,0.77266175,0.80812526,-0.67140144,-0.516829,-0.041449334,-0.01929795,-0.0032987732,-0.0149578545
GHA,2018,-0.021544786,-0.07871623,-0.014912035,-0.011579184,0.061349988,0.112496674,-0.023372449,-0.017761154,-0.001520686,-0.004440059
GIN,2018,-0.00022256558,-0.00018911097,-0.0028078556,-0.0012583093,0.21823972,0.27898538,-0.12617385,-0.16911122,-0.08903543,-0.108426794
